# Result analyzer ver. 1.0.5
# Input file : Si_q10.result
# Phonon lifetime at temperature 300 K.
# kpoint range 1 47
# mode   range 1 6
#  ik,  is, Frequency [cm^{-1}], Lifetime [ps], |Velocity| [m/s], MFP [nm], Multiplicity, Thermal conductivity par mode (xx, xy, ...) [W/mK]
   12    2        129.706        21.9658        4393.36        96.5038   24       0.047918     6.2065e-14    6.20646e-14    6.20654e-14       0.047918    6.20658e-14    6.20667e-14    6.20658e-14       0.047918
   12    3        343.687        1.38913         4755.9        6.60657   24     0.00293855    1.30246e-20   -5.20984e-20    1.30246e-20     0.00293855              0   -5.20984e-20              0     0.00293855
   12    4        418.476        12.8612        3033.81        39.0185   24     0.00998162              0              0              0     0.00998162   -9.11722e-20              0   -9.11722e-20     0.00998162
   12    5        483.733        1.55412        1003.41        1.55942   24    0.000118805   -8.14037e-22              0   -8.14037e-22    0.000118805    4.07019e-21              0    4.07019e-21    0.000118805
   12    6        488.357        2.06419        84.4574       0.174336   24     1.1091e-06    4.66458e-18     4.6646e-18     4.6646e-18     1.1091e-06    4.66462e-18     4.6646e-18    4.66462e-18     1.1091e-06
   13    1        112.324        54.1797        1714.58        92.8956   24      0.0181465    6.25181e-19   -2.08394e-19    6.25181e-19      0.0181465   -2.08394e-19   -2.08394e-19   -2.08394e-19      0.0181465
   13    2        128.817        23.4423        4550.57        106.676   24      0.0548883    6.62664e-14    6.62662e-14    6.62664e-14      0.0548883    6.62675e-14    6.62662e-14    6.62675e-14      0.0548883
   13    3         283.71        2.70702        6439.86        17.4329   24      0.0112555    6.78519e-15    6.78477e-15    6.78477e-15      0.0112555    6.78519e-15    6.78467e-15    6.78519e-15      0.0112555
   13    4          447.5        4.67628        2907.37        13.5957   24     0.00318631   -1.04197e-19     6.5123e-20   -1.04197e-19     0.00318631   -3.25615e-20     6.5123e-20   -3.25615e-20     0.00318631
   13    5        486.956        1.88353         958.42        1.80521   24     0.00013064    1.06668e-16    1.06667e-16    1.06668e-16     0.00013064    1.06665e-16    1.06672e-16    1.06665e-16     0.00013064
   13    6        488.481        2.24985        142.959       0.321637   24    3.46285e-06    2.49072e-16    2.49072e-16    2.49072e-16    3.46285e-06    2.49072e-16    2.49073e-16    2.49072e-16    3.46285e-06
   14    1        96.5571        111.635        2597.68        289.993   24      0.0863662    1.66715e-18    4.94935e-18    1.66715e-18      0.0863662   -8.33574e-19     3.3343e-18   -8.85672e-19      0.0863662
   14    2        118.378        38.8647        4853.36        188.624   24       0.104021    -3.3343e-18   -8.33574e-19    8.33574e-19       0.104021   -8.33574e-19              0   -8.33574e-19       0.104021
   14    3        211.882        13.2155         6888.3        91.0321   24      0.0671999    8.33574e-19   -1.25036e-18    8.33574e-19      0.0671999   -8.33574e-19   -1.25036e-18   -8.33574e-19      0.0671999
